Data,estacao,precipitacao,temperatura,umidade,velocidade_vento,radiacao,iri
2024-10-03,;ITUMBIARA,,,,,,
2024-10-03,;ITUMBIARA,,,,,,
2024-10-03,;ITUMBIARA,,,,,,
2024-10-03,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-04,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,,,
2024-10-05,;ITUMBIARA,,,,3.3,,
2024-10-05,;ITUMBIARA,,,,1.8,,
2024-10-05,;ITUMBIARA,,,,1.4,,
2024-10-05,;ITUMBIARA,,,,0.4,,
2024-10-05,;ITUMBIARA,,,,0.8,,
2024-10-05,;ITUMBIARA,,,,2.7,,
2024-10-05,;ITUMBIARA,,,,2.2,,
2024-10-05,;ITUMBIARA,,,,1.9,,
2024-10-05,;ITUMBIARA,,,,1.4,,
2024-10-06,;ITUMBIARA,,,,0.4,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,0.1,,
2024-10-06,;ITUMBIARA,,,,0.4,,
2024-10-06,;ITUMBIARA,,,,0.0,,
2024-10-06,;ITUMBIARA,,,,0.5,,
2024-10-06,;ITUMBIARA,,,,0.4,,
2024-10-06,;ITUMBIARA,,,,0.3,,
2024-10-06,;ITUMBIARA,,,,0.0,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-06,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-07,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-08,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-09,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-10,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-11,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-12,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-13,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-14,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-15,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-16,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-17,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-18,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-19,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-20,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-21,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-22,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-23,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-24,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-25,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-26,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-27,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
2024-10-28,;ITUMBIARA,,,,,,
